ID_HDC_G0,Region,Region_L2_pred,Country,City,TotalBlocks,ValidBlocks,PctValid,TotalPop,DeprivedPop,PctDeprived
6616.0,Asia,South-Central Asia,india,Siddhapur,21,21,100.0,71203.65628797401,4962.359391579999,6.969247999724026
6617.0,Asia,South-Central Asia,india,Rajula,13,13,100.0,61217.533421582,7541.61255563,12.319366910283312
6618.0,Asia,South-Central Asia,india,Jalandhar,936,936,100.0,1149959.11594925,4418.2868165,0.3842125128816308
6619.0,Asia,South-Central Asia,india,Sri Dungargarh,46,46,100.0,51832.696313083004,0.0,0.0
6620.0,Asia,South-Central Asia,india,Shihi Village,50,50,100.0,102575.032590269,9303.923449240001,9.070358755238297
6622.0,Asia,South-Central Asia,india,Mahesana,138,138,100.0,366898.363003984,10667.039044148,2.90735531137602
6623.0,Asia,South-Central Asia,india,Nagaur,57,57,100.0,182977.70565453,1915.12197088,1.0466422474964436
6624.0,Asia,South-Central Asia,india,Raman Mandi,30,30,100.0,81890.35588798298,0.0,0.0
6625.0,Asia,South-Central Asia,india,Asop,16,16,100.0,21019.959902121,2457.17934137,11.689743238387722
6626.0,Asia,South-Central Asia,india,Sirohi,17,17,100.0,57587.311083092,1291.74023302,2.2430987117216925
6627.0,Asia,South-Central Asia,india,Kadi,33,33,100.0,135278.39886102302,9882.97418452,7.305655794073362
6629.0,Asia,South-Central Asia,india,Abu Road,38,38,100.0,92878.226374216,0.0,0.0
6630.0,Asia,South-Central Asia,india,Pali,123,123,100.0,260290.74916518503,6195.72786335,2.380310434858399
6631.0,Asia,South-Central Asia,india,Visnagar,16,16,100.0,141981.586860961,19870.396408,13.995051645294387
6632.0,Asia,South-Central Asia,india,Jagraon,56,56,100.0,92102.337180131,2465.337046433,2.676736684337736
6633.0,Asia,South-Central Asia,india,Piparcity,20,20,100.0,38953.37885496,4903.332675778,12.587695393601653
6634.0,Asia,South-Central Asia,india,Palitana,41,41,100.0,108159.86982226398,4160.592428445,3.8467062093195774
6635.0,Asia,South-Central Asia,india,Sumerpur,62,62,100.0,78976.89335065702,0.0,0.0
6637.0,Asia,South-Central Asia,india,Hoshiarpur,189,189,100.0,235571.77914019,0.0,0.0
6638.0,Asia,South-Central Asia,india,Mahuva,64,64,100.0,163476.991960648,6123.15677126,3.7455770979282264
6639.0,Asia,South-Central Asia,india,Phagwara,60,60,100.0,160152.42186734802,0.0,0.0
6641.0,Asia,South-Central Asia,india,Vadnagar,13,13,100.0,35853.678630379996,5151.63338703,14.368493230886642
6643.0,Asia,South-Central Asia,india,Sardarshahar,65,65,100.0,71020.883841746,0.0,0.0
6644.0,Asia,South-Central Asia,india,Pindwara,12,12,100.0,50763.71248106,0.0,0.0
6646.0,Asia,South-Central Asia,india,Kalol,115,115,100.0,146458.42096491,2909.08394796,1.9862865711606899
6648.0,Asia,South-Central Asia,india,Sirsa,165,165,100.0,288008.968502608,3048.081322428,1.0583286132634437
6649.0,Asia,South-Central Asia,india,Dharamshala,53,53,100.0,67408.61655644301,0.0,0.0
6651.0,Asia,South-Central Asia,india,Ahmedabad,3758,3758,100.0,7888997.222837737,2236027.537812634,28.343621814691378
6652.0,Asia,South-Central Asia,india,N/A,11,11,100.0,56253.667456865,0.0,0.0
6654.0,Asia,South-Central Asia,india,Bhavnagar,590,590,100.0,723790.573320957,10495.359504295,1.450054738367109
6655.0,Asia,South-Central Asia,india,Bidasar,17,17,100.0,41404.919485641,0.0,0.0
6656.0,Asia,South-Central Asia,india,Mansa,13,13,100.0,69884.25159158501,23982.4607622,34.31740372975219
6658.0,Asia,South-Central Asia,india,Dholka,29,29,100.0,118588.98093416201,33949.166218032995,28.627589132316455
6659.0,Asia,South-Central Asia,india,Ludhiana,1424,1424,100.0,2342363.277084383,181415.828907562,7.744991166928481
6660.0,Asia,South-Central Asia,india,Vijapur,25,25,100.0,57338.617040537996,5112.838369892999,8.916919580181466
6661.0,Asia,South-Central Asia,india,Barnala,57,57,100.0,173295.631995595,10835.49659696,6.2526080272094955
6662.0,Asia,South-Central Asia,india,Gandhinagar,174,174,100.0,196867.85684466,0.0,0.0
6664.0,Asia,South-Central Asia,india,Mansa,36,36,100.0,73932.365876112,649.692314861,0.878765757272918
6665.0,Asia,South-Central Asia,india,Sojat,23,23,100.0,37992.829310579,8314.322502222,21.883925606737844
6667.0,Asia,South-Central Asia,india,Ladnun,41,41,100.0,67182.49474357901,2900.02745741,4.316641512761285
6669.0,Asia,South-Central Asia,india,Ratangarh,60,60,100.0,88893.86038660999,2761.4362988989997,3.106442094976171
6670.0,Asia,South-Central Asia,india,Merta City,40,40,100.0,59548.360608582996,0.0,0.0
6671.0,Asia,South-Central Asia,india,Sujangarh,54,54,100.0,116816.38730183001,935.572441705,0.8008914359658026
6672.0,Asia,South-Central Asia,india,Khedbrahma,24,24,100.0,41660.90487733,0.0,0.0
6673.0,Asia,South-Central Asia,india,Idar,12,12,100.0,65591.550146361,0.0,0.0
6676.0,Asia,South-Central Asia,india,Una,22,22,100.0,56857.44450770201,0.0,0.0
6677.0,Asia,South-Central Asia,india,Himatnagar,82,82,100.0,188302.331143335,0.0,0.0
6678.0,Asia,South-Central Asia,india,Dahegam,28,28,100.0,43207.593299853994,1523.68826284,3.5264363193428525
6680.0,Asia,South-Central Asia,india,Malerkotla,59,59,100.0,155301.800361798,21134.328688870002,13.608553564501202
6685.0,Asia,South-Central Asia,india,Fatehabad,61,61,100.0,95850.715275722,3010.63532307,3.1409628132765355
6687.0,Asia,South-Central Asia,india,Khambhat,20,20,100.0,164034.122619452,55144.45976482,33.617675934873255
6688.0,Asia,South-Central Asia,india,Dhuri,33,33,100.0,84635.445136088,0.0,0.0
6689.0,Asia,South-Central Asia,india,Sangrur,50,50,100.0,133597.548553064,3498.16838057,2.618437552527809
6690.0,Asia,South-Central Asia,india,Churu,95,95,100.0,119230.12293958299,0.0,0.0
6691.0,Asia,South-Central Asia,india,Didwana,12,12,100.0,79508.40383526399,0.0,0.0
6693.0,Asia,South-Central Asia,india,Sunam,46,46,100.0,94056.80112882503,15272.41145688,16.23743447957806
6694.0,Asia,South-Central Asia,india,Nadiad,174,174,100.0,376572.98345847405,37705.919218070994,10.01291140744539
6696.0,Asia,South-Central Asia,india,Petlad,24,24,100.0,96997.36829096,21865.562877138997,22.542428998227606
6703.0,Asia,South-Central Asia,india,Fatehpur Shekhawati,31,31,100.0,112798.33851436498,0.0,0.0
6704.0,Asia,South-Central Asia,india,Anand,329,329,100.0,651364.294868109,17060.193862541997,2.6191478404563786
6705.0,Asia,South-Central Asia,india,Khanna,69,69,100.0,127054.649578532,3550.9091448910003,2.7947888225028685
6707.0,Asia,South-Central Asia,india,Kapadvanj,13,13,100.0,103914.990383909,19525.969141629997,18.790329546769176
6710.0,Asia,South-Central Asia,india,Borsad,32,32,100.0,164061.524915333,20397.356384043,12.4327482598796
6711.0,Asia,South-Central Asia,india,Mandi Gobindgarh,114,114,100.0,173065.48205098603,5457.2475072,3.153284781301603
6712.0,Asia,South-Central Asia,india,Udaipur,459,459,100.0,755511.8456223819,5346.612431578,0.7076808209636372
6713.0,Asia,South-Central Asia,india,Nabha,50,50,100.0,133963.712990067,10717.754648590999,8.000490886204153
6714.0,Asia,South-Central Asia,india,Rajsamand,40,40,100.0,121718.848622176,0.0,0.0
6715.0,Asia,South-Central Asia,india,Nathdwara,26,26,100.0,60055.849041026,6901.675171530001,11.492094911213817
6716.0,Asia,South-Central Asia,india,Modasa,13,13,100.0,117280.82749366999,0.0,0.0
6718.0,Asia,South-Central Asia,india,Makrana,17,17,100.0,194409.54900377,4330.36424637,2.2274442117480686
6719.0,Asia,South-Central Asia,india,Beawar,25,25,100.0,210870.388338641,0.0,0.0
6720.0,Asia,South-Central Asia,india,Rajgarh,43,43,100.0,81265.233234286,0.0,0.0
6721.0,Asia,South-Central Asia,india,Laxmangarh,5,5,100.0,58387.904409282,0.0,0.0
6723.0,Asia,South-Central Asia,india,Tohana,37,37,100.0,83310.395535698,8491.17063469,10.192210203889363
6726.0,Asia,South-Central Asia,india,Rupnagar,35,35,100.0,78969.186746741,0.0,0.0
6728.0,Asia,South-Central Asia,india,Surat,883,883,100.0,6993761.732554603,593854.0871946691,8.491197011050485
6729.0,Asia,South-Central Asia,india,Patran,46,46,100.0,62149.49563296801,491.308937992,0.7905276350004339
6732.0,Asia,South-Central Asia,india,Fatehgarh Sahib,41,41,100.0,46756.253166555,0.0,0.0
6735.0,Asia,South-Central Asia,india,Hisar,302,302,100.0,501980.66873524105,3459.689936838,0.6892078026739192
6737.0,Asia,South-Central Asia,india,Vadodara,1435,1435,100.0,2348439.715255669,26551.689507421004,1.130609797430137
6739.0,Asia,South-Central Asia,india,Samana,63,63,100.0,95949.47173798502,17900.127881879,18.65578575644476
6740.0,Asia,South-Central Asia,india,Kuchaman,32,32,100.0,91775.894049301,5883.10106841,6.410290119592475
6743.0,Asia,South-Central Asia,india,Parbatsar,9,9,100.0,41863.535496236,0.0,0.0
6744.0,Asia,South-Central Asia,india,Ajmer,428,428,100.0,620982.061373179,11405.596267836,1.8367030188625386
6746.0,Asia,South-Central Asia,india,Mukandgarh,6,6,100.0,30612.877434326,0.0,0.0
6749.0,Asia,South-Central Asia,india,Balasinor,16,16,100.0,56174.286416805,15618.745723339998,27.804083896057328
6750.0,Asia,South-Central Asia,india,Patiala,525,525,100.0,676046.069893104,19977.300795641,2.9550206243784243
6751.0,Asia,South-Central Asia,india,Barwala,29,29,100.0,40145.026988643,3096.46134722,7.713187857853443
6752.0,Asia,South-Central Asia,india,Sikar,159,159,100.0,308363.609458123,0.0,0.0
6754.0,Asia,South-Central Asia,india,Pilol,27,27,100.0,49548.909594485995,0.0,0.0
6755.0,Asia,South-Central Asia,india,Bharuch,63,63,100.0,406527.78149250697,29024.769239300003,7.139676686483722
6756.0,Asia,South-Central Asia,india,Jhunjhunu,42,42,100.0,182047.916250248,8148.49297374,4.476015513706216
6757.0,Asia,South-Central Asia,india,Nawalgarh,19,19,100.0,84500.517953394,0.0,0.0
6758.0,Asia,South-Central Asia,india,Dungarpur,27,27,100.0,57234.138742234,573.780761991,1.0025148881424468
6760.0,Asia,South-Central Asia,india,Chandigarh,1507,1507,100.0,2251580.3157577543,85531.03075170901,3.7987110720908976
6762.0,Asia,South-Central Asia,india,Karjan,23,23,100.0,44892.68104601499,0.0,0.0
6763.0,Asia,South-Central Asia,india,Ankleshwar,179,179,100.0,266801.650487662,0.0,0.0
6766.0,Asia,South-Central Asia,india,Narwana,40,40,100.0,94830.762032884,4778.21717399,5.03867845365735
6768.0,Asia,South-Central Asia,india,Nawa,2,2,100.0,24706.53101729,0.0,0.0
6769.0,Asia,South-Central Asia,india,Pilani,58,58,100.0,92832.318063897,0.0,0.0
6770.0,Asia,South-Central Asia,india,Baddi,14,14,100.0,79710.589136455,0.0,0.0
6771.0,Asia,South-Central Asia,india,Rajpura,102,102,100.0,176484.639338363,5910.659753451,3.349107194603413
6772.0,Asia,South-Central Asia,india,Kishangarh,29,29,100.0,258056.23837248696,7346.50188048,2.84686079546576
6773.0,Asia,South-Central Asia,india,Kamrej,29,29,100.0,133796.949402217,0.0,0.0
6777.0,Asia,South-Central Asia,india,Hansi,73,73,100.0,121665.888336342,7730.477716203,6.353857948114683
6780.0,Asia,South-Central Asia,india,Navsari,101,101,100.0,398360.76618243504,32020.699185915997,8.038115674085148
6781.0,Asia,South-Central Asia,india,Bijainagar,11,11,100.0,53726.179263122,0.0,0.0
6785.0,Asia,South-Central Asia,india,Gulabpura,8,8,100.0,48637.533234669005,0.0,0.0
6786.0,Asia,South-Central Asia,india,Halol,32,32,100.0,161981.555915091,780.781722746,0.48201890538406567
6788.0,Asia,South-Central Asia,india,Chirawa,36,36,100.0,81491.817150326,0.0,0.0
6789.0,Asia,South-Central Asia,india,Vns HOSTEL,28,28,100.0,40275.06090161399,0.0,0.0
6790.0,Asia,South-Central Asia,india,Kaithal,139,139,100.0,252844.062637358,6295.119527694,2.48972408607545
6798.0,Asia,South-Central Asia,india,Valsad,83,83,100.0,285049.810440478,23931.008303239,8.395377729337623
6799.0,Asia,South-Central Asia,india,Daman,54,54,100.0,95182.59234949201,0.0,0.0
6800.0,Asia,South-Central Asia,india,Umargam road,45,45,100.0,61789.862977044,0.0,0.0
6805.0,Asia,South-Central Asia,india,Kalka,23,23,100.0,129816.35190281003,1792.16117951,1.3805357747625988
6806.0,Asia,South-Central Asia,india,Bilimora,64,64,100.0,104326.541127018,0.0,0.0
6808.0,Asia,South-Central Asia,india,Godhra,52,52,100.0,329351.43461111403,22854.495023798998,6.939242590755598
6809.0,Asia,South-Central Asia,india,Dabhoi,18,18,100.0,63587.485479748,16341.521343869998,25.699272774474807
6810.0,Asia,South-Central Asia,india,Vapi,135,135,100.0,506915.45083272597,0.0,0.0
6811.0,Asia,South-Central Asia,india,Boisar,64,64,100.0,257033.860990277,2599.595173169,1.0113823770741774
6812.0,Asia,South-Central Asia,india,Renwal,30,30,100.0,47126.55197362601,0.0,0.0
6813.0,Asia,South-Central Asia,india,Bardoli,79,79,100.0,106492.94582199202,1204.25550089,1.1308312410692158
6814.0,Asia,South-Central Asia,india,Dera Bassi,46,46,100.0,89481.416513471,0.0,0.0
6815.0,Asia,South-Central Asia,india,Lalru,16,16,100.0,38174.204302094,1587.150139753,4.157650876474036
6816.0,Asia,South-Central Asia,india,Ambala,459,459,100.0,606614.9435715841,3545.825869789,0.5845266272064021
6817.0,Asia,South-Central Asia,india,Sambhar,13,13,100.0,28455.752387299,4303.78132588,15.124468568966599
6820.0,Asia,South-Central Asia,india,Pehowa,31,31,100.0,82108.44019184502,6392.45905729,7.785386060621933
6822.0,Asia,South-Central Asia,india,Bhilwara,167,167,100.0,401006.186705463,0.0,0.0
6824.0,Asia,South-Central Asia,india,Jind,110,110,100.0,245243.03110272603,35801.24683221,14.598272852537766
6825.0,Asia,South-Central Asia,india,Phulera,17,17,100.0,43041.207474623,0.0,0.0
6826.0,Asia,South-Central Asia,india,Sagwara,7,7,100.0,69520.207044421,0.0,0.0
6829.0,Asia,South-Central Asia,india,Palghar,44,44,100.0,118580.336301706,0.0,0.0
6831.0,Asia,South-Central Asia,india,Kharadpada,12,12,100.0,55752.617899369,0.0,0.0
6832.0,Asia,South-Central Asia,india,Bhiwani,207,207,100.0,282002.294172202,12078.684832719,4.283186726609843
6834.0,Asia,South-Central Asia,india,Silvassa,78,78,100.0,372534.120091508,0.0,0.0
6835.0,Asia,South-Central Asia,india,Singhana,14,14,100.0,50044.824132967995,0.0,0.0
6840.0,Asia,South-Central Asia,india,Vasai-Virar,774,774,100.0,1607384.8993714368,72702.497616076,4.523029776160402
6841.0,Asia,South-Central Asia,india,Sarwar,20,20,100.0,25552.47661569,8199.41364389,32.08852811885682
6845.0,Asia,South-Central Asia,india,Mumbai,9161,9161,100.0,24357086.23083449,3554222.9852815587,14.592151752462668
6846.0,Asia,South-Central Asia,india,Shahabad Markanda,35,35,100.0,47191.79128876099,8422.140506006,17.84662178740349
6847.0,Asia,South-Central Asia,india,Chittorgarh,98,98,100.0,207557.51795632302,2060.688609655,0.9928277375568912
6848.0,Asia,South-Central Asia,india,Neem Ka Thana,10,10,100.0,92447.515415623,3331.69944074,3.6038820792115795
6849.0,Asia,South-Central Asia,india,Partapur,9,9,100.0,45613.376479996,0.0,0.0
6853.0,Asia,South-Central Asia,india,Bodeli,12,12,100.0,50987.447430827,2376.01169692,4.659993423172355
6855.0,Asia,South-Central Asia,india,Shahpura,17,17,100.0,50158.43690318301,16938.294622824,33.76958228486803
6856.0,Asia,South-Central Asia,india,Kurukshetra,252,252,100.0,321433.897991156,8657.571366426999,2.6934220132144264
6864.0,Asia,South-Central Asia,india,N/A,21,21,100.0,26701.787125336,0.0,0.0
6866.0,Asia,South-Central Asia,india,Naraingarh,22,22,100.0,47971.955170832,2372.359735026,4.945305494799693
6867.0,Asia,South-Central Asia,india,Charkhi Dadri,57,57,100.0,97908.195848979,5512.66068676,5.630438431592739
6868.0,Asia,South-Central Asia,india,Kekri,8,8,100.0,60288.086782499995,0.0,0.0
6870.0,Asia,South-Central Asia,india,Barara,26,26,100.0,58506.220242430005,8441.89608455,14.429057371284005
6873.0,Asia,South-Central Asia,india,N/A,11,11,100.0,45960.10004829199,0.0,0.0
6874.0,Asia,South-Central Asia,india,Mahendragarh,13,13,100.0,62553.046156067,0.0,0.0
6875.0,Asia,South-Central Asia,india,Bagru,16,16,100.0,40484.484970811005,0.0,0.0
6877.0,Asia,South-Central Asia,india,Nimbahera,4,4,100.0,70575.1261912,0.0,0.0
6882.0,Asia,South-Central Asia,india,Narnaul,15,15,100.0,123241.69881702,0.0,0.0
6883.0,Asia,South-Central Asia,india,Chomu,71,71,100.0,89103.79994801497,0.0,0.0
6885.0,Asia,South-Central Asia,india,Malpura,11,11,100.0,58253.165042639994,8765.13586504,15.046625979247857
6886.0,Asia,South-Central Asia,india,Songadh,42,42,100.0,51842.016863651,2444.4967840199997,4.715281024751098
6888.0,Asia,South-Central Asia,india,Uran,58,58,100.0,94173.35269501,0.0,0.0
6890.0,Asia,South-Central Asia,india,Alibag,33,33,100.0,108396.432811784,719.702437177,0.663953986776177
6891.0,Asia,South-Central Asia,india,Rohtak,329,329,100.0,510075.4461532141,20327.842528826004,3.985261921962819
6893.0,Asia,South-Central Asia,india,Jaipur,3025,3025,100.0,3930151.255950508,197095.79855164,5.014967254840993
6897.0,Asia,South-Central Asia,india,Gohana,63,63,100.0,135440.74354516502,13613.53897034,10.05128782817139
6898.0,Asia,South-Central Asia,india,Banswara,18,18,100.0,172024.29243070103,0.0,0.0
6899.0,Asia,South-Central Asia,india,Chhota Udaipur,11,11,100.0,51734.146246740995,0.0,0.0
6900.0,Asia,South-Central Asia,india,Karnal,302,302,100.0,448141.947153061,19964.817487551,4.455020917899502
6901.0,Asia,South-Central Asia,india,Sithana,11,11,100.0,86893.239988288,0.0,0.0
6903.0,Asia,South-Central Asia,india,Bilaspur,22,22,100.0,28890.971478224,2929.822355952,10.14096171241696
6906.0,Asia,South-Central Asia,india,Dahod,133,133,100.0,293218.623461019,31808.263150493993,10.84796824125417
6907.0,Asia,South-Central Asia,india,Yamunanagar,368,368,100.0,672374.046934248,39777.734306166996,5.9160127443254655
6912.0,Asia,South-Central Asia,india,Panipat,402,402,100.0,720941.81031926,21718.815211240002,3.0125614717257276
6913.0,Asia,South-Central Asia,india,Neemuch,15,15,100.0,127152.910394934,3253.93325137,2.5590709966947345
6915.0,Asia,South-Central Asia,india,Amer,20,20,100.0,47674.865002440994,0.0,0.0
6917.0,Asia,South-Central Asia,india,Kotputli,75,75,100.0,111102.06071520099,0.0,0.0
6918.0,Asia,South-Central Asia,india,Deoli,17,17,100.0,55709.831337403,0.0,0.0
6919.0,Asia,South-Central Asia,india,Navapur,27,27,100.0,65288.275676745,9423.855252116,14.434222920475564
